timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-04-17T09:03:09.688250,22,0,44.16,0.0098,0.0933,2.9159,0.0,0,PoA
2026-04-17T09:03:53.416416,22,0,0.36,0.066,0.1166,3.8025,0.0,0,PoS
2026-04-17T09:04:37.238535,22,0,0.29,0.01,0.0921,3.6258,0.0,0,PoS
2026-04-17T09:05:21.008244,22,0,0.25,0.0101,0.0933,4.7959,0.0,0,PoS
2026-04-17T09:06:04.767335,22,0,9.76,0.0114,0.0933,2.2156,0.0,0,PoW
2026-04-17T09:06:46.993239,22,0,459.63,0.0323,0.0699,1.2353,0.0,0,PoW
2026-04-17T09:07:30.527524,11,11,0.37,0.0536,0.0692,2.1461,0.0,0,PoW
2026-04-17T09:08:12.974390,22,0,98.88,0.0117,0.0694,4.3605,0.0,0,PoS
2026-04-17T09:08:55.356480,14,8,11.62,0.0367,0.1159,3.2683,0.0,0,PoS
2026-04-17T09:09:38.727210,22,0,0.26,0.0111,0.0929,2.4619,0.0,0,PoS
2026-04-17T09:10:21.286465,22,0,0.84,0.0098,0.0933,3.6554,0.0,0,PoS
2026-04-17T09:11:03.342186,22,0,6.91,0.0097,0.0933,3.0759,0.0,0,PoS
2026-04-17T09:11:46.553157,22,0,131.57,0.0123,0.0933,2.7045,0.0,0,PoS
2026-04-17T09:12:30.180745,1,21,1.68,0.0111,0.1156,3.3055,0.0,0,PoS
2026-04-17T09:13:13.581043,22,0,0.54,0.0096,0.0919,4.3892,0.0,0,PoS
2026-04-17T09:13:55.757340,22,0,0.23,0.0107,0.0933,2.5661,0.0,0,PoS
2026-04-17T09:14:38.160356,22,0,105.81,0.0109,0.0933,2.2621,0.0,0,PoW
2026-04-17T09:15:21.143548,22,0,0.67,0.0105,0.0699,2.33,0.0,0,PoW
2026-04-17T09:16:03.298770,1,21,517.41,0.0103,0.0933,3.1945,0.0,0,PoW
2026-04-17T09:16:47.041631,22,0,0.98,0.0111,0.0699,3.5613,0.0,0,PoS
2026-04-17T09:17:30.581144,22,0,55.37,0.0098,0.0932,3.4249,0.0,0,PoS
2026-04-17T09:18:13.896264,1,21,0.26,0.01,0.1155,4.1198,0.0,0,PoS
2026-04-17T09:18:56.730122,22,0,0.22,0.0106,0.0919,3.9755,0.0,0,PoS
2026-04-17T09:19:39.625214,22,0,0.33,0.01,0.0932,4.1447,0.0,0,PoS
2026-04-17T09:20:22.731861,22,0,0.28,0.0099,0.0933,3.8015,0.0,0,PoS
2026-04-17T09:21:05.854089,22,0,26.69,0.0117,0.0933,2.9295,0.0,0,PoS
2026-04-17T09:21:48.014677,1,21,6.09,0.0106,0.1143,2.9054,0.0,0,PoS
2026-04-17T09:22:31.063876,22,0,6.67,0.0125,0.0918,3.1352,0.0,0,PoS
2026-04-17T09:23:13.436297,22,0,0.29,0.0109,0.0933,3.449,0.0,0,PoS
2026-04-17T09:23:55.580129,22,0,1.11,0.0103,0.0932,3.4266,0.0,0,PoS
2026-04-17T09:24:38.501222,22,0,24.85,0.0101,0.0933,2.8689,0.0,0,PoS
2026-04-17T09:25:21.282484,22,0,19.84,0.0233,0.0917,3.9788,0.0,0,PoS
2026-04-17T09:26:05.167602,22,0,0.31,0.0109,0.0689,1.4464,0.0,0,PoW
2026-04-17T09:26:48.212074,1,21,14.29,0.0099,0.0932,2.2375,0.0,0,PoW
2026-04-17T09:27:30.645561,22,0,25.07,0.0122,0.0699,1.3286,0.0,0,PoW
2026-04-17T09:28:13.605140,22,0,1.65,0.0103,0.0939,2.3942,0.0,0,PoS
2026-04-17T09:28:56.997397,22,0,0.32,0.0099,0.0933,3.8692,0.0,0,PoS
2026-04-17T09:29:40.037356,22,0,18.38,0.0112,0.0933,3.7961,0.0,0,PoS
2026-04-17T09:30:22.475583,22,0,76.83,0.0091,0.0933,4.0289,0.0,0,PoS
2026-04-17T09:31:04.642934,22,0,1.01,0.1233,0.1156,3.2376,0.0,0,PoS
2026-04-17T09:31:47.253335,22,0,70.77,0.0102,0.0917,4.0394,0.0,0,PoS
2026-04-17T09:32:31.015656,22,0,6.85,0.0099,0.07,1.539,0.0,0,PoW
2026-04-17T09:33:14.682586,22,0,42.3,0.0118,0.0699,0.816,0.0,0,PoW
2026-04-17T09:33:57.676580,22,0,8.16,0.0092,0.0683,1.1607,0.0,0,PoW
2026-04-17T09:34:40.229765,22,0,0.31,0.0095,0.0927,2.6647,0.0,0,PoS
2026-04-17T09:35:23.830203,22,0,25.97,0.0094,0.0933,2.4488,0.0,0,PoS
2026-04-17T09:36:06.352428,22,0,121.3,0.0095,0.0933,2.3084,0.0,0,PoS
2026-04-17T09:36:50.152641,2,20,80.72,0.1022,0.1165,2.3996,0.0,0,PoS
2026-04-17T09:37:32.304959,22,0,0.5,0.0092,0.0919,2.7808,0.0,0,PoS
2026-04-17T09:38:16.197731,22,0,0.27,0.0105,0.0933,2.2154,0.0,0,PoS
2026-04-17T09:38:59.129444,22,0,0.23,0.0106,0.0933,2.7289,0.0,0,PoS
2026-04-17T09:39:42.565413,22,0,26.45,0.0105,0.0933,3.8187,0.0,0,PoS
2026-04-17T09:40:26.175740,22,0,165.8,0.0101,0.0932,2.4705,0.0,0,PoS
2026-04-17T09:41:08.469426,22,0,0.51,0.1199,0.1165,2.6803,0.0,0,PoS
2026-04-17T09:41:52.111051,22,0,0.4,0.0114,0.0916,3.7624,0.0,0,PoS
2026-04-17T09:42:34.334825,22,0,7.44,0.0102,0.0932,2.587,0.0,0,PoS
2026-04-17T09:43:17.329989,22,0,1.4,0.0099,0.0933,2.378,0.0,0,PoS
2026-04-17T09:44:00.704175,22,0,24.78,0.01,0.0933,2.8451,0.0,0,PoS
2026-04-17T09:44:44.218045,1,21,18.36,0.0172,0.114,3.1471,0.0,0,PoS
2026-04-17T09:45:26.750708,22,0,10.29,0.0091,0.091,2.4568,0.0,0,PoA
2026-04-17T09:46:09.206211,22,0,60.29,0.011,0.0933,3.5651,0.0,0,PoA
2026-04-17T09:46:51.903924,22,0,70.65,0.009,0.0933,4.6585,0.0,0,PoA
2026-04-17T09:47:34.083663,22,0,205.48,0.0104,0.0933,3.2858,0.0,0,PoS
2026-04-17T09:48:16.854840,1,21,166.99,0.0107,0.1144,3.7988,0.0,0,PoS
