timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-05-02T14:08:37.037468,22,0,0.34,0.013,0.0698,2.7686,0.0,0,PoET
2026-05-02T14:09:19.475329,22,0,16.16,0.0111,0.0699,1.9815,0.0,0,PoET
2026-05-02T14:10:03.096793,22,0,20.81,0.0113,0.0933,3.3108,0.0,0,PoET
2026-05-02T14:10:45.996597,22,0,1.26,0.0288,0.0933,2.053,0.0,0,PoET
2026-05-02T14:11:28.787262,22,0,1.11,0.009,0.07,1.773,0.0,0,PoET
2026-05-02T14:12:11.745640,22,0,475.01,0.0089,0.07,2.24,0.0,0,PoET
2026-05-02T14:12:55.257590,22,0,0.4,0.0105,0.0933,3.9829,0.0,0,PoET
2026-05-02T14:13:38.999524,22,0,9.12,0.0288,0.07,2.0762,0.0,0,PoET
2026-05-02T14:14:21.055697,1,21,43.15,0.0101,0.0933,2.8223,0.0,0,PoET
2026-05-02T14:15:03.965381,22,0,1.8,0.0386,0.0472,2.488,0.0,0,PoET
2026-05-02T14:15:47.329016,22,0,3.94,0.0102,0.0699,1.865,0.0,0,PoET
2026-05-02T14:16:30.163290,22,0,3.93,0.0295,0.07,2.1229,0.0,0,PoET
2026-05-02T14:17:13.722602,1,21,52.42,0.0103,0.0932,2.3532,0.0,0,PoET
2026-05-02T14:17:56.214728,22,0,0.32,0.0289,0.07,1.6563,0.0,0,PoET
2026-05-02T14:18:38.510273,22,0,1.15,0.01,0.07,1.3769,0.0,0,PoET
2026-05-02T14:19:21.942255,1,21,49.82,0.0104,0.0933,3.1721,0.0,0,PoET
2026-05-02T14:20:04.440292,22,0,0.76,0.0193,0.07,1.3759,0.0,0,PoET
2026-05-02T14:20:48.057952,22,0,0.99,0.0097,0.07,1.8902,0.0,0,PoET
2026-05-02T14:21:31.788214,22,0,1.04,0.0387,0.0933,2.8228,0.0,0,PoET
2026-05-02T14:22:14.226270,22,0,913.43,0.0099,0.07,4.2872,0.0,0,PoET
2026-05-02T14:22:57.575804,22,0,0.32,0.0194,0.0933,3.3354,0.0,0,PoET
2026-05-02T14:23:39.960974,22,0,0.37,0.0083,0.07,1.4932,0.0,0,PoET
2026-05-02T14:24:22.910166,22,0,0.32,0.0298,0.07,4.3071,0.0,0,PoET
2026-05-02T14:25:06.294791,22,0,1.45,0.0097,0.07,1.7962,0.0,0,PoET
2026-05-02T14:25:50.142282,22,0,0.39,0.0297,0.0694,1.2267,0.0,0,PoET
2026-05-02T14:26:32.499581,22,0,0.3,0.0292,0.07,1.6332,0.0,0,PoET
2026-05-02T14:27:15.432511,22,0,97.84,0.0089,0.07,2.076,0.0,0,PoET
