timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-05-04T16:54:32.610588,1,21,1876.62,0.0463,0.044,4.3524,0.0909,5,PoA
2026-05-04T16:55:14.899532,1,21,453.06,0.0245,0.0214,5.1284,0.0,6,PoA
2026-05-04T16:55:57.038817,1,21,183.04,0.0155,0.0428,4.2568,0.0909,5,PoA
2026-05-04T16:56:39.294627,16,6,141.82,0.0188,0.042,3.357,0.0,18,PoA
2026-05-04T16:57:22.324193,21,1,795.54,0.0733,0.0417,4.2499,0.0,3,PoA
2026-05-04T16:58:04.354872,21,1,348.71,0.0612,0.0434,5.2388,0.0,2,PoA
2026-05-04T16:58:47.572993,21,1,808.19,0.0162,0.0214,5.1072,0.0455,0,PoA
2026-05-04T16:59:30.571826,21,1,152.21,0.0391,0.0,4.6786,0.0,2,PoA
2026-05-04T17:00:12.970256,21,1,834.13,0.0617,0.0217,3.2169,0.0909,4,PoA
2026-05-04T17:00:55.421907,21,1,190.85,0.0146,0.0201,4.1209,0.0,6,PoA
2026-05-04T17:01:38.505793,21,1,878.8,0.0342,0.0221,5.1105,0.0909,5,PoA
2026-05-04T17:02:20.735942,5,17,896.34,0.0787,0.0216,4.1295,0.1364,3,PoA
2026-05-04T17:03:02.861093,21,1,919.3,0.0458,0.0217,6.1736,0.0909,3,PoA
2026-05-04T17:03:45.776552,21,1,772.84,0.0213,0.0422,6.3374,0.0,6,PoA
2026-05-04T17:04:27.899837,21,1,583.05,0.0598,0.0211,4.0844,0.0909,6,PoA
2026-05-04T17:05:11.700488,21,1,189.1,0.0363,0.0215,3.1292,0.0,6,PoA
2026-05-04T17:05:54.849542,21,1,879.7,0.0657,0.0204,3.1018,0.0909,3,PoA
2026-05-04T17:06:38.357357,21,1,733.45,0.0642,0.0,2.5676,0.0,4,PoA
2026-05-04T17:07:21.539631,21,1,897.94,0.0193,0.0206,5.1649,0.1364,6,PoA
2026-05-04T17:08:04.770016,21,1,782.67,0.0096,0.0212,4.1485,0.0,2,PoA
2026-05-04T17:08:48.453358,21,1,894.47,0.0442,0.022,4.0659,0.0909,4,PoA
2026-05-04T17:09:30.802701,21,1,896.8,0.0145,0.0214,5.1709,0.0,8,PoA
2026-05-04T17:10:12.858086,21,1,714.97,0.0461,0.0213,3.1492,0.0909,11,PoA
2026-05-04T17:10:55.026240,21,1,891.8,0.0349,0.0214,3.0857,0.0455,14,PoA
2026-05-04T17:11:38.675747,21,1,653.23,0.0457,0.0216,4.2589,0.1364,16,PoA
2026-05-04T17:12:22.488048,1,21,833.94,0.0412,0.0227,3.068,0.0455,1,PoA
2026-05-04T17:13:05.225540,1,21,190.87,0.0621,0.021,4.147,0.1364,5,PoA
2026-05-04T17:13:47.711505,1,21,609.73,0.0654,0.0213,5.1706,0.0455,8,PoA
2026-05-04T17:14:31.032655,21,1,152.18,0.055,0.0212,4.0424,0.1364,5,PoA
2026-05-04T17:15:14.883906,21,1,902.17,0.0586,0.0217,6.1086,0.0455,2,PoA
2026-05-04T17:15:57.915545,21,1,132.0,0.0582,0.0207,5.0829,0.1364,6,PoA
2026-05-04T17:16:39.965905,21,1,881.57,0.0101,0.0214,4.2136,0.0455,4,PoA
2026-05-04T17:17:22.912084,6,16,926.01,0.0357,0.0216,3.2161,0.0909,4,PoA
2026-05-04T17:18:06.013245,21,1,164.99,0.0133,0.0217,6.1737,0.0909,6,PoA
