timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-04-28T14:33:40.918499,1,21,3.21,0.0905,0.1794,3.7004,0.0,0,PoS
2026-04-28T14:34:24.304626,1,21,4.09,0.0977,0.1817,3.7018,0.0,0,PoS
2026-04-28T14:35:07.310014,1,21,31.91,0.0115,0.1837,4.3977,0.0,0,PoS
2026-04-28T14:35:50.510012,1,21,35.83,0.0549,0.1821,4.9818,0.0,0,PoS
2026-04-28T14:36:33.581150,1,21,64.6,0.092,0.1779,4.2693,0.0,0,PoS
2026-04-28T14:37:17.050587,22,0,192.67,0.0096,0.1794,3.4301,0.0,0,PoS
2026-04-28T14:37:59.918332,22,0,1213.71,0.01,0.1772,3.1448,0.0,0,PoS
2026-04-28T14:38:42.213298,22,0,23.72,0.0102,0.1805,3.1809,0.0,0,PoS
2026-04-28T14:39:24.374006,22,0,1140.3,0.0087,0.1781,3.0729,0.0,0,PoS
2026-04-28T14:40:06.928777,22,0,322.17,0.0095,0.1798,4.6072,0.0,0,PoS
2026-04-28T14:40:49.866554,22,0,1476.14,0.0098,0.177,4.921,0.0,0,PoS
2026-04-28T14:41:33.485872,22,0,16.15,0.0145,0.1383,5.9745,0.0,0,PoS
2026-04-28T14:42:17.064974,20,2,31.23,0.0281,0.1789,3.399,0.0,0,PoS
2026-04-28T14:43:00.960079,1,21,75.69,0.0561,0.181,3.2357,0.0,0,PoS
2026-04-28T14:43:44.447976,22,0,1824.18,0.0123,0.1615,4.8837,0.0,0,PoS
2026-04-28T14:44:28.208437,22,0,861.29,0.0113,0.1573,3.0792,0.0,0,PoS
2026-04-28T14:45:10.551375,22,0,696.38,0.01,0.1773,4.1503,0.0,0,PoS
2026-04-28T14:45:53.027560,1,21,76.18,0.0381,0.1763,2.3579,0.0,0,PoS
2026-04-28T14:46:35.228146,3,19,33.41,0.0401,0.1726,2.9985,0.0,0,PoS
2026-04-28T14:47:17.891629,1,21,40.44,0.0765,0.177,3.4731,0.0,0,PoS
2026-04-28T14:47:59.951032,22,0,54.4,0.0132,0.1787,3.038,0.0,0,PoS
2026-04-28T14:48:43.251266,5,17,182.19,0.061,0.1825,4.764,0.0,0,PoS
2026-04-28T14:49:26.771271,1,21,731.05,0.0758,0.1793,2.309,0.0,0,PoS
2026-04-28T14:50:10.287998,22,0,623.52,0.0109,0.1774,2.7491,0.0,0,PoS
2026-04-28T14:50:52.372435,22,0,956.07,0.0093,0.1785,2.8563,0.0,0,PoS
2026-04-28T14:51:35.145071,15,7,25.52,0.0299,0.1775,3.4826,0.0,0,PoS
2026-04-28T14:52:17.543202,1,21,23.65,0.13,0.1791,3.1797,0.0,0,PoS
2026-04-28T14:52:59.678114,13,9,28.85,0.1103,0.1772,2.3031,0.0,0,PoS
2026-04-28T14:53:43.043333,3,19,83.25,0.2328,0.1784,2.676,0.0,0,PoS
2026-04-28T14:54:25.808314,1,21,1840.42,0.0085,0.1561,2.9433,0.0,0,PoS
2026-04-28T14:55:07.972928,22,0,1397.26,0.01,0.1592,4.9112,0.0,0,PoS
2026-04-28T14:55:50.279730,22,0,1001.47,0.0096,0.18,2.9698,0.0,0,PoS
2026-04-28T14:56:32.916603,21,1,335.03,0.0862,0.1378,4.7219,0.0,0,PoS
2026-04-28T14:57:15.785606,22,0,336.59,0.01,0.1736,2.7346,0.0,0,PoS
2026-04-28T14:57:58.104095,12,10,750.33,0.054,0.1804,2.7955,0.0,0,PoS
2026-04-28T14:58:40.667869,1,21,434.92,0.2093,0.1373,4.3333,0.0,0,PoS
2026-04-28T14:59:24.483587,21,1,318.31,0.0833,0.1733,2.3397,0.0,0,PoS
2026-04-28T15:00:07.428197,21,1,346.98,0.1315,0.1784,4.2519,0.0,0,PoS
2026-04-28T15:00:50.213167,21,1,1024.41,0.1195,0.15,2.0356,0.0,0,PoS
2026-04-28T15:01:33.604100,21,1,949.34,0.1398,0.1727,3.0876,0.0,0,PoS
2026-04-28T15:02:16.164357,5,17,843.9,0.0833,0.1738,2.1948,0.0,0,PoS
2026-04-28T15:02:59.137900,21,1,22.6,0.0287,0.1733,2.4051,0.0,0,PoS
2026-04-28T15:03:42.049418,21,1,955.77,0.021561,0.1745,2.3774,0.0,0,PoS
2026-04-28T15:04:24.857796,21,1,1013.13,0.0637,0.172,2.3433,0.0,0,PoS
2026-04-28T15:05:08.574708,1,21,400.69,0.0293,0.1339,3.4779,0.0,0,PoS
2026-04-28T15:05:51.333502,1,21,902.72,0.0546,0.1638,2.2928,0.0,0,PoS
2026-04-28T15:06:34.347353,1,21,80.95,0.0929,0.169,5.3019,0.0,0,PoS
2026-04-28T15:07:17.354032,22,0,1820.22,0.0131,0.1329,3.2401,0.0,0,PoS
2026-04-28T15:08:00.548698,1,21,693.74,0.0888,0.1518,3.6044,0.0,0,PoS
2026-04-28T15:08:44.328370,22,0,1753.68,0.0169,0.1506,3.4847,0.0,0,PoS
