timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-04-26T13:23:13.233439,22,0,9.41,0.0119,0.0933,1.4001,0.0,0,PoS
2026-04-26T13:23:55.715410,22,0,0.34,0.0098,0.0933,2.3763,0.0,0,PoS
2026-04-26T13:24:38.305862,22,0,0.38,0.0093,0.0933,3.4698,0.0,0,PoS
2026-04-26T13:25:20.341181,22,0,0.24,0.0093,0.0933,1.2601,0.0,0,PoS
2026-04-26T13:26:02.476584,22,0,34.0,0.0076,0.0933,2.1224,0.0,0,PoS
2026-04-26T13:26:45.135694,22,0,54.83,0.0108,0.0932,1.5615,0.0,0,PoS
2026-04-26T13:27:28.379891,1,21,56.61,0.0096,0.1133,1.9939,0.0,0,PoW
2026-04-26T13:28:10.677473,16,6,112.73,0.0086,0.0908,1.0218,0.0,0,PoW
2026-04-26T13:28:53.539576,22,0,0.77,0.0096,0.1128,3.4616,0.0,0,PoS
2026-04-26T13:29:35.874896,22,0,2.65,0.0096,0.1232,4.7483,0.0,0,PoS
2026-04-26T13:30:17.924118,22,0,2.58,0.0104,0.0942,3.8377,0.0,0,PoS
2026-04-26T13:31:00.354265,22,0,15.05,0.009,0.0933,2.1463,0.0,0,PoS
2026-04-26T13:31:43.228041,22,0,2.63,0.0089,0.0933,2.4233,0.0,0,PoS
2026-04-26T13:32:26.436075,22,0,0.99,0.009,0.0933,2.4934,0.0,0,PoS
2026-04-26T13:33:09.279945,22,0,12.63,0.0092,0.1132,3.7017,0.0,0,PoS
2026-04-26T13:33:51.487615,22,0,22.94,0.0104,0.0933,2.9769,0.0,0,PoS
2026-04-26T13:34:34.463039,22,0,42.12,0.0131,0.0933,2.963,0.0,0,PoS
2026-04-26T13:35:18.252414,1,21,36.26,0.0258,0.1113,3.0707,0.0,0,PoS
2026-04-26T13:36:02.017187,22,0,0.38,0.0092,0.09,2.5495,0.0,0,PoS
2026-04-26T13:36:44.805152,22,0,0.41,0.0094,0.0933,3.7266,0.0,0,PoS
2026-04-26T13:37:28.521013,22,0,0.39,0.0094,0.0933,3.7961,0.0,0,PoS
2026-04-26T13:38:11.030086,22,0,0.42,0.0098,0.0933,1.2367,0.0,0,PoS
2026-04-26T13:38:54.246304,22,0,0.88,0.0098,0.0933,3.8894,0.0,0,PoS
2026-04-26T13:39:37.274721,22,0,0.41,0.0094,0.0933,2.889,0.0,0,PoS
2026-04-26T13:40:19.542652,22,0,15.11,0.0103,0.1133,3.4933,0.0,0,PoS
2026-04-26T13:41:01.740068,22,0,28.76,0.0096,0.0933,3.6795,0.0,0,PoS
2026-04-26T13:41:45.584530,22,0,155.11,0.0093,0.0932,2.9715,0.0,0,PoS
2026-04-26T13:42:27.701882,1,21,0.4,0.1911,0.1215,3.8951,0.0,0,PoS
2026-04-26T13:43:11.303655,22,0,14.0,0.0101,0.0899,3.9392,0.0,0,PoS
2026-04-26T13:43:53.528459,21,1,1848.68,0.0096,0.07,4.2831,0.0,0,PoS
2026-04-26T13:44:37.381093,12,10,0.42,0.0258,0.1294,4.3886,0.0,0,PoS
2026-04-26T13:45:20.809433,22,0,631.27,0.0101,0.0696,3.833,0.0,0,PoS
2026-04-26T13:46:03.192756,21,1,13.48,0.1058,0.0933,2.216,0.0,0,PoA
2026-04-26T13:46:47.051591,22,0,253.41,0.0098,0.0913,3.3234,0.0,0,PoA
2026-04-26T13:47:30.623761,22,0,0.52,0.0082,0.1133,3.7033,0.0,0,PoA
2026-04-26T13:48:14.429983,22,0,0.39,0.0096,0.0933,3.5626,0.0,0,PoS
2026-04-26T13:48:57.182207,22,0,0.45,0.0092,0.1233,4.4226,0.0,0,PoS
2026-04-26T13:49:39.449763,22,0,12.72,0.009,0.0933,4.7031,0.0,0,PoS
2026-04-26T13:50:22.806025,22,0,26.55,0.0089,0.0933,1.5633,0.0,0,PoS
2026-04-26T13:51:05.286316,21,1,30.27,0.0107,0.1121,1.7491,0.0,0,PoS
2026-04-26T13:51:48.520535,21,1,0.35,0.0279,0.0902,1.4205,0.0,0,PoS
2026-04-26T13:52:32.123846,21,1,0.41,0.0447,0.0922,1.3371,0.0,0,PoS
2026-04-26T13:53:15.105260,22,0,0.42,0.0102,0.0921,2.0729,0.0,0,PoS
2026-04-26T13:53:58.395760,22,0,0.32,0.0101,0.0933,2.8193,0.0,0,PoS
