timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-04-28T09:40:57.157461,22,0,74.47,0.0108,0.0621,1.2563,0.0,3,PoET
2026-04-28T09:41:39.790621,22,0,0.57,0.0153,0.0766,2.2416,0.0,0,PoET
2026-04-28T09:42:22.019921,22,0,0.59,0.0147,0.0831,2.6819,0.0,5,PoET
2026-04-28T09:43:04.189313,21,1,12.92,0.0132,0.0448,1.7246,0.0,1,PoET
2026-04-28T09:43:47.819518,22,0,16.76,0.0112,0.0925,0.1573,0.0,1,PoET
2026-04-28T09:44:30.938846,22,0,3.36,0.0119,0.0686,2.7425,0.0,0,PoET
2026-04-28T09:45:13.528586,1,21,45.53,0.0101,0.0917,2.3268,0.0,1,PoET
2026-04-28T09:45:55.976498,1,21,379.48,0.0095,0.0694,2.7426,0.0,0,PoET
2026-04-28T09:46:39.887739,22,0,93.35,0.0094,0.0466,1.2563,0.0,0,PoET
2026-04-28T09:47:22.295788,15,7,7.36,0.0099,0.0691,2.4377,0.0,0,PoET
2026-04-28T09:48:04.389972,22,0,3.91,0.0121,0.0692,2.1224,0.0,0,PoET
2026-04-28T09:48:47.741644,22,0,724.73,0.0119,0.0459,1.6324,0.0,6,PoET
2026-04-28T09:49:30.915436,21,1,63.7,0.01,0.0688,0.3346,0.0455,4,PoET
2026-04-28T09:50:13.101826,22,0,64.46,0.0091,0.0686,0.6435,0.0,1,PoET
2026-04-28T09:50:56.633524,22,0,632.57,0.0109,0.0687,1.6478,0.0,0,PoET
2026-04-28T09:51:39.972009,22,0,8.72,0.0095,0.0683,0.8547,0.0,5,PoET
2026-04-28T09:52:23.607814,21,1,2.37,0.0104,0.0685,1.7536,0.0,0,PoET
2026-04-28T09:53:07.507740,22,0,7.55,0.012,0.0685,2.0534,0.0,0,PoET
2026-04-28T09:53:51.057165,22,0,9.5,0.0101,0.0686,0.2563,0.0,0,PoET
2026-04-28T09:54:34.775642,1,21,3.35,0.0099,0.0685,1.6674,0.0455,4,PoET
2026-04-28T09:55:16.824236,22,0,85.3,0.0099,0.0685,1.7842,0.0,1,PoET
2026-04-28T09:55:59.216482,22,0,76.02,0.0108,0.0685,2.6354,0.0,6,PoET
2026-04-28T09:56:41.718996,1,21,2.75,0.0103,0.0685,0.6425,0.0,0,PoET
2026-04-28T09:57:24.188169,22,0,64.26,0.0107,0.0684,1.8732,0.0,0,PoET
2026-04-28T09:58:07.914526,22,0,8.54,0.0104,0.0684,2.9031,0.0,0,PoET
2026-04-28T09:58:50.891733,22,0,5.34,0.0125,0.0684,1.2775,0.0,0,PoET
2026-04-28T09:59:33.862252,22,0,8.86,0.0125,0.0683,0.2466,0.0,0,PoET
2026-04-28T10:00:17.744142,22,0,85.12,0.01,0.0643,1.536,0.0,0,PoET
2026-04-28T10:01:01.385759,22,0,0.36,0.0109,0.0678,0.0,0.0,0,PoET
2026-04-28T10:01:43.663177,22,0,0.57,0.0098,0.0674,1.6464,0.0,0,PoET
2026-04-28T10:02:26.339065,22,0,643.76,0.0099,0.0622,0.935,0.0,0,PoET
2026-04-28T10:03:09.358838,1,21,749.5,0.011,0.0754,1.356,0.0,0,PoET
2026-04-28T10:03:52.672893,1,21,65.6,0.0114,0.0671,1.644,0.0,0,PoET
2026-04-28T10:04:35.050486,8,14,785.35,0.05,0.061,1.2616,0.2466,0,PoET
2026-04-28T10:05:18.767548,1,21,854.68,0.0112,0.067,0.8647,0.0,0,PoET
2026-04-28T10:06:02.112815,22,0,47.64,0.0107,0.0446,0.0,0.0,0,PoET
2026-04-28T10:06:44.522733,22,0,74.4,0.0101,0.0677,0.747,0.0,0,PoET
2026-04-28T10:07:27.663359,22,0,268.75,0.0087,0.0678,0.2643,0.0,0,PoET
2026-04-28T10:08:09.963104,6,16,84.4,0.0124,0.0677,1.7435,0.0,0,PoET
2026-04-28T10:08:53.008790,1,21,246.65,0.0112,0.0669,1.3675,0.0,0,PoET
2026-04-28T10:09:35.183855,22,0,64.34,0.0089,0.0645,0.368,0.0,0,PoET
2026-04-28T10:10:18.408987,22,0,853.97,0.0112,0.0676,1.8425,0.0,0,PoET
2026-04-28T10:11:00.743366,22,0,357.56,0.0099,0.0675,0.7426,0.0,0,PoET
2026-04-28T10:11:43.773462,22,0,38.45,0.0102,0.0675,0.4254,0.0,0,PoET
2026-04-28T10:12:27.281753,5,17,83.87,0.0536,0.0675,1.1765,0.0,0,PoET
2026-04-28T10:13:09.445355,22,0,52.75,0.01,0.0676,0.4527,0.0,0,PoET
2026-04-28T10:13:52.116049,22,0,47.7,0.0099,0.0675,0.8259,0.0,0,PoET
2026-04-28T10:14:34.865771,22,0,4.34,0.0088,0.0677,0.4511,0.0,0,PoET
2026-04-28T10:15:18.774954,5,17,25.64,0.0126,0.0678,1.7646,0.0,0,PoET
2026-04-28T10:16:01.872632,1,21,36.84,0.1235,0.0665,1.3575,0.0,0,PoET
2026-04-28T10:16:44.204514,1,21,26.68,0.0116,0.0651,1.764,0.0,0,PoET
2026-04-28T10:17:27.863826,22,0,375.74,0.0116,0.0675,1.9535,0.0,4,PoET
2026-04-28T10:18:10.768022,22,0,64.33,0.0099,0.0675,1.3574,0.0,0,PoET
2026-04-28T10:18:53.136397,1,21,756.54,0.0112,0.0677,1.7544,0.0,0,PoET
2026-04-28T10:19:36.610465,1,21,42.92,0.0114,0.0677,0.3765,0.0,0,PoET
2026-04-28T10:20:19.197635,1,21,654.87,0.0146,0.0651,1.6546,0.0,0,PoET
2026-04-28T10:21:02.787713,1,21,35.78,0.1369,0.0635,0.745,0.0,0,PoET
2026-04-28T10:21:45.954608,22,0,38.64,0.0086,0.0664,0.3587,0.0,0,PoET
