timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-05-04T16:15:03.444971,22,0,172.78,0.0114,0.1159,4.1716,0.0,7,PoA
2026-05-04T16:15:46.537096,22,0,43.6,0.0098,0.1299,1.9802,0.0,0,PoA
2026-05-04T16:16:30.346829,22,0,254.43,0.0118,0.0932,3.2169,0.0,6,PoA
2026-05-04T16:17:13.510048,22,0,4.06,0.0103,0.0698,2.4886,0.0,0,PoA
2026-05-04T16:17:56.438965,22,0,108.34,0.0098,0.0698,2.3024,0.0,0,PoA
2026-05-04T16:18:39.672251,22,0,20.09,0.0092,0.0698,2.3731,0.0,10,PoA
2026-05-04T16:19:23.238030,22,0,142.9,0.0096,0.0698,2.209,0.0,0,PoA
2026-05-04T16:20:05.473102,22,0,14.78,0.0086,0.093,2.3019,0.0,4,PoA
2026-05-04T16:20:47.932115,22,0,182.35,0.0092,0.1394,5.7174,0.0,7,PoA
2026-05-04T16:21:30.743575,22,0,193.43,0.0097,0.0695,1.5992,0.0,0,PoA
2026-05-04T16:22:14.296439,22,0,20.48,0.0099,0.1161,3.3216,0.0,4,PoA
2026-05-04T16:22:57.394498,22,0,16.54,0.0091,0.1162,3.0674,0.0,5,PoA
2026-05-04T16:23:39.428852,22,0,336.23,0.0085,0.0995,2.0618,0.0,0,PoA
2026-05-04T16:24:22.130720,12,10,64.7,0.0853,0.0928,2.0658,0.0,0,PoA
2026-05-04T16:25:05.729008,22,0,99.0,0.0103,0.1154,3.1629,0.0,26,PoA
2026-05-04T16:25:47.904508,22,0,11.06,0.0098,0.0696,1.9245,0.0,0,PoA
2026-05-04T16:26:30.243331,1,21,64.48,0.0102,0.0928,2.3197,0.0,4,PoA
2026-05-04T16:27:12.296040,22,0,153.3,0.0107,0.0462,1.0868,0.0,0,PoA
2026-05-04T16:27:55.409301,22,0,19.09,0.0107,0.0693,1.5021,0.0,0,PoA
2026-05-04T16:28:38.513707,22,0,28.2,0.0085,0.0926,2.0378,0.0,6,PoA
2026-05-04T16:29:21.257991,22,0,246.26,0.009,0.0696,2.0404,0.0,0,PoA
2026-05-04T16:30:04.008164,22,0,64.38,0.0094,0.1158,3.9142,0.0,8,PoA
2026-05-04T16:30:47.696959,22,0,325.41,0.009,0.0926,2.1763,0.0,0,PoA
2026-05-04T16:31:29.896498,22,0,20.21,0.0107,0.1158,3.637,0.0,7,PoA
2026-05-04T16:32:12.130777,22,0,96.33,0.0103,0.1195,1.8757,0.0,0,PoA
2026-05-04T16:32:55.172098,22,0,86.99,0.0391,0.0925,2.705,0.0,7,PoA
2026-05-04T16:33:37.947439,22,0,21.37,0.0096,0.0695,1.8294,0.0,0,PoA
2026-05-04T16:34:20.732421,22,0,185.11,0.01,0.0926,1.9914,0.0,6,PoA
2026-05-04T16:35:02.884954,22,0,145.47,0.0092,0.0926,3.4262,0.0,5,PoA
2026-05-04T16:35:46.029680,22,0,20.03,0.0286,0.0926,2.152,0.0,0,PoA
2026-05-04T16:36:28.333518,22,0,57.34,0.0105,0.1293,1.8261,0.0,7,PoA
2026-05-04T16:37:11.820743,22,0,84.36,0.01,0.0925,3.5834,0.0,0,PoA
2026-05-04T16:37:55.147221,22,0,544.46,0.0094,0.0694,2.6126,0.0,0,PoA
2026-05-04T16:38:39.023774,22,0,357.93,0.011,0.0692,2.1,0.0,0,PoA
2026-05-04T16:39:21.385004,22,0,75.68,0.0109,0.0693,1.7322,0.0,0,PoA
2026-05-04T16:40:04.826514,22,0,510.73,0.0112,0.0693,1.6866,0.0,3,PoA
2026-05-04T16:40:48.117660,22,0,171.12,0.0117,0.0924,3.1201,0.0,0,PoA
2026-05-04T16:41:30.674097,1,21,46.04,0.0102,0.0922,2.5595,0.0,0,PoA
2026-05-04T16:42:13.628228,22,0,0.7,0.0096,0.0691,2.1884,0.0,7,PoA
2026-05-04T16:42:57.291193,22,0,387.39,0.0208,0.0962,1.0399,0.0,0,PoA
2026-05-04T16:43:40.241298,22,0,737.41,0.0277,0.0688,1.422,0.0,0,PoA
2026-05-04T16:44:22.381800,1,21,645.39,0.0097,0.0692,1.7289,0.0,3,PoA
2026-05-04T16:45:05.344116,22,0,28.21,0.0111,0.0461,1.1069,0.0,0,PoA
2026-05-04T16:45:48.440915,22,0,150.02,0.0105,0.0685,1.1185,0.0,0,PoA
2026-05-04T16:46:31.645093,22,0,86.25,0.0189,0.0924,1.6395,0.0,0,PoA
2026-05-04T16:47:13.989421,22,0,436.1,0.0123,0.0693,1.3396,0.0,0,PoA
2026-05-04T16:47:56.877911,22,0,96.24,0.0101,0.1221,2.9487,0.0,0,PoA
2026-05-04T16:48:39.136006,1,21,269.04,0.0206,0.0924,2.6327,0.0,6,PoA
2026-05-04T16:49:22.903885,22,0,76.23,0.0109,0.0691,1.7055,0.0,0,PoA
2026-05-04T16:50:04.970250,22,0,43.49,0.0104,0.0991,1.6573,0.0,0,PoA
2026-05-04T16:50:47.161938,1,21,54.79,0.0108,0.0923,2.4,0.0,9,PoA
2026-05-04T16:51:29.499767,22,0,48.16,0.0298,0.068,1.4967,0.0,0,PoA
2026-05-04T16:52:12.387173,22,0,65.98,0.0199,0.0906,2.8761,0.0,0,PoA
