timestamp,active_nodes,error_nodes,CPU%,network_latency,BF,TPS,fork_rate,orphaned_blocks,consensus
2026-05-12T16:13:47.829490,22,0,9.54,0.009,0.0922,2.3979,0.0,18,PoS
2026-05-12T16:14:31.506074,22,0,53.0,0.0105,0.092,1.9773,0.0,0,PoS
2026-05-12T16:15:15.313033,22,0,2.33,0.0089,0.092,2.0461,0.0,0,PoS
2026-05-12T16:15:57.524824,22,0,42.06,0.0112,0.0699,1.3044,0.0,0,PoS
2026-05-12T16:16:40.894288,22,0,13.53,0.0095,0.0693,1.7332,0.0,0,PoS
2026-05-12T16:17:23.703025,22,0,24.77,0.012,0.0672,1.7027,0.0,39,PoS
2026-05-12T16:18:05.765697,22,0,4.36,0.01,0.0929,1.7418,0.0,0,PoS
2026-05-12T16:18:49.295146,22,0,2.55,0.0102,0.0906,1.9698,0.0,0,PoS
2026-05-12T16:19:31.815345,22,0,56.59,0.0104,0.0695,1.7368,0.0,0,PoS
2026-05-12T16:20:15.028983,22,0,3.23,0.0103,0.0922,2.8344,0.0,0,PoS
2026-05-12T16:20:57.393696,22,0,786.96,0.009,0.0687,1.6707,0.0,0,PoS
2026-05-12T16:21:40.245094,22,0,46.48,0.0084,0.0691,2.4412,0.0,0,PoS
2026-05-12T16:22:22.832105,22,0,22.92,0.0096,0.1361,3.4707,0.0,18,PoS
2026-05-12T16:23:05.120982,22,0,24.23,0.0097,0.1391,4.7074,0.0,27,PoS
2026-05-12T16:23:47.275469,22,0,3.5,0.0219,0.0,0.0,0.0,0,PoS
2026-05-12T16:24:30.507290,22,0,4.99,0.0107,0.0932,3.3314,0.0,5,PoS
2026-05-12T16:25:13.888090,22,0,2.41,0.0123,0.117,3.7679,0.0,7,PoS
2026-05-12T16:25:56.151422,22,0,42.53,0.0113,0.1164,3.1907,0.0,4,PoS
2026-05-12T16:26:39.421100,22,0,567.94,0.0109,0.0692,1.7304,0.0,0,PoS
2026-05-12T16:27:23.259956,22,0,54.54,0.0107,0.0697,3.0682,0.0,0,PoS
2026-05-12T16:28:05.700576,22,0,3.21,0.0118,0.0694,2.4516,0.0,0,PoS
2026-05-12T16:28:49.330898,22,0,5.54,0.0126,0.0696,2.5995,0.0,6,PoS
2026-05-12T16:29:32.480366,22,0,53.31,0.0115,0.0935,4.3244,0.0,0,PoS
2026-05-12T16:30:15.157442,22,0,6.07,0.0087,0.1176,4.2104,0.0,6,PoS
2026-05-12T16:30:58.856323,22,0,356.66,0.0101,0.1394,4.7383,0.0,8,PoS
2026-05-12T16:31:42.194964,22,0,14.96,0.0116,0.0695,2.2486,0.0,0,PoS
2026-05-12T16:32:25.077071,22,0,325.74,0.0096,0.1629,6.0721,0.0,7,PoS
2026-05-12T16:33:07.691994,22,0,57.91,0.0125,0.0699,2.3539,0.0,0,PoS
2026-05-12T16:33:49.957425,22,0,6.25,0.0107,0.0872,2.4203,0.0,0,PoS
2026-05-12T16:34:33.319004,22,0,3.89,0.0098,0.0657,1.0297,0.0,0,PoS
2026-05-12T16:35:15.596446,22,0,6.41,0.0105,0.0845,1.3941,0.0,0,PoS
2026-05-12T16:35:57.789015,22,0,7.27,0.0091,0.0679,1.1766,0.0,0,PoS
2026-05-12T16:36:41.151195,22,0,8.48,0.0096,0.0644,2.8162,0.0,0,PoS
2026-05-12T16:37:23.433771,1,21,214.15,0.0105,0.089,1.7797,0.0,0,PoS
2026-05-12T16:38:05.821864,22,0,863.0099,0.01,0.0669,2.3599,0.0,0,PoS
2026-05-12T16:38:49.230643,22,0,5.98,0.0105,0.0674,2.6519,0.0,0,PoS
2026-05-12T16:39:31.884270,1,21,3.53,0.0085,0.0887,1.0419,0.0,0,PoS
2026-05-12T16:40:14.845346,22,0,375.73,0.0107,0.0684,2.4174,0.0,0,PoS
2026-05-12T16:40:58.594870,22,0,7.05,0.0111,0.1396,5.1408,0.0,5,PoS
2026-05-12T16:41:42.002956,22,0,788.03,0.0114,0.0638,0.9775,0.0,0,PoS
2026-05-12T16:42:24.652006,22,0,6.86,0.0102,0.0911,1.9124,0.0,0,PoS
2026-05-12T16:43:07.841576,2,20,32.77,0.0159,0.0902,2.3749,0.0,0,PoS
2026-05-12T16:43:50.299127,22,0,46.66,0.0109,0.0698,2.2106,0.0,0,PoS
2026-05-12T16:44:32.841111,22,0,245.74,0.0159,0.0698,2.3864,0.0,0,PoS
2026-05-12T16:45:16.468328,22,0,56.36,0.0095,0.0851,2.6596,0.0,0,PoS
2026-05-12T16:45:59.787659,22,0,74.05,0.0088,0.0672,1.6276,0.0,0,PoS
2026-05-12T16:46:42.112227,21,1,76.25,0.0097,0.0854,2.6617,0.0,0,PoS
2026-05-12T16:47:25.104977,22,0,311.62,0.0191,0.0695,3.7894,0.0,0,PoS
2026-05-12T16:48:07.902842,22,0,32.11,0.0091,0.0676,1.8569,0.0,0,PoS
2026-05-12T16:48:50.172742,21,1,678.92,0.0101,0.0902,2.8566,0.0,0,PoS
2026-05-12T16:49:32.754427,22,0,53.0,0.0092,0.0975,1.7197,0.0,0,PoS
2026-05-12T16:50:16.539137,22,0,422.95,0.0092,0.0837,1.5647,0.0,0,PoS
2026-05-12T16:50:59.099192,1,21,53.57,0.0097,0.0899,2.4268,0.0,0,PoS
2026-05-12T16:51:41.296561,22,0,46.31,0.0095,0.0969,2.5571,0.0,0,PoS
2026-05-12T16:52:23.938317,22,0,89.53,0.0095,0.0678,3.4357,0.0,0,PoS
2026-05-12T16:53:06.992884,22,0,75.36,0.0117,0.0863,1.6345,0.0,0,PoS
2026-05-12T16:53:50.823006,21,1,421.97,0.0122,0.0699,1.5373,0.0,0,PoS
2026-05-12T16:54:33.324380,22,0,34.23,0.0108,0.085,2.4677,0.0,0,PoS
